4737,",angular 4/2, Ionic Framework,Object Oriented Javascript,angular 1,HTML5,jQuery,CSS3,twitter Bootstrap,Foundation,grunt,webpack   IT Skills Details  UI Development,Angularjs,Web Development"
4738,"Graphic Designing, Web Designing and Frontend Development   IT Skills Details  Graphics,Photoshop,Creative Designing,Dreamweaver,Web Technologies,Corel Draw,User Interface Designing,Illustrator,Web Development,User Experience Design"
4739,"Sharepoint,ASP.Net,C#.Net,ADO.Net,SQL Server,Ajax,Javascript,HTML,jQuery  MS SQL Server,Sharepoint Development,Sharepoint Designer,MS Visual Studio.net,.NET Framework,Sharepoint Server,Visual Studio,Visual C#,MS.net,Project Server"
4740,"Banking, Financial Services, Sales, Marketing, Business Development, Lead Generation, B2B Sales,  Branch Management,Branch Sales,Business Finance,Team Management,Area Sales Management,Working Capital Management,Work Management,Market Survey"
4741,"Financial Analysis, Financial Reporting, Accounting, Accounts Payable, Accounts Receivable, Auditing, Taxation,   IT Skills Details  Financial Accounting,Business Finance,Financial Auditing,Chartered Accountant,Financial Statement Analysis,Financial Statements,Tax Reporting,Tax Returns,Statutory Audit,Audit Planning"
4742,"ReactJS,Javascript, Jquery, HTML5,CSS3,XML,AJAX   IT Skills Details  UI Development,Bootstrap,Angularjs,Web Development,C#.Net"
4743,"FMCG Sales, Lead Generation, Cold Calling, Business Development, Distribution Management, Consumer Durables, Area Sales Management, Territory Management, Solution Selling,   IT Skills Details  Channel Sales Management,Channel Distribution,Channel Development,Client Relationship Management,Marketing Management,Distributor Handling,Distributor Sales,Market Penetration,Channel Handling,Market Development"
4744,"Node.Js, Dockers,Couchbase, Redis, Elastic Search, MongoDB, MySQL, Nginx, Linux, Shell Scripting, Docker, GIT, JIRA, Confluence, React.Js, Api Production, Agile Methodology, SDLC  Software Development,NoSQL,Software Engineering"
4745,"Java, Javascript, CSS, HTML, Ajax, reactJs, BackboneJs, paperJs   IT Skills Details  JQuery,UI Development,Web Application Development,Software Development,Web Technologies,Software Engineering"
4746,"Node.js, Redis,  MongoDB,  Javascript,  ExpressJs,  Loopback,  AWS,  NoSQL,  SQL  Software Development,MySQL,JQuery,Mean Stack,Angularjs,Microservices,Web Application Development,Html5,Software Engineering"
4747,"business to business sales, chanel sales, Marketing, Market Research, Business Development, Client Relationship Management, Client Servicing, Team Operations  Marketing Strategy,Team Management,Business Alliances,Sales Management,Lead Management,Market Mapping,Business Networking,Dealer Management,Online Lead Generation,Account Management"
4748,"Android Developer,Python,Java,SQL, Javascript, Node.Js, React.Js, html, CSS,  Software Engineering,Android Application Development,Rest,Android Studio,MongoDB,Web Application"
4749,"Good communication,Lead Generation,Inside Sales,Business Development,Email Marketing   IT Skills Details  Lead Management,Mechanical Engineering,Sales Engineering,Revenue Generation,Automobile Engineering"
4750,"management,Management skills,Leadership Skills,Planning Skills,Organization skills,Business Development Officer,Corporate Sales,Team Handling,Marketing,Communication   IT Skills Details  Marketing Management,Territory Sales Management,Area Sales Management,Channel Handling,Distribution Network,Lead Generation,Team Operations,Team Management,Retail Sales Management,New Product Launch"
4751,"Business Analyst,Strategic Planning,Business Analysis,Sales,Marketing,Supply Chain Mgmt,Market Research,Cost Accounting,Project Mgmt,Lead Generation,Advance Excel,SPSS,Statistical Analysis   IT Skills Details  Business Development Management,Project Management,Marketing Analysis,Management Consulting,Brand Management,Product Management,Product Implementation,Market Identification,Market Analysis,Project Leading"
4752,"Html 5, Jade View, css3, javascript, angularjs, underscore.js, jsp, node.js, java, Mysql, mongodb, mongoose, Expressjs, Mocha, Chai   IT Skills Details  Rest,Software Development,Wordpress,Web Development,JQuery,SQL Server"
4753,"Good communication skills,Marketing,biomedical engineer,nutritionist,cold contacting,Business Development,Client Relationship Management,Corporate Sales,Key Account Management,Lead Generation,Channel Management,FMCG   IT Skills Details  B2C Marketing,Distribution Development,B2B Marketing,Relationship Marketing,Customer Marketing,Marketing Promotions,Key Accounts,Strategic Marketing,Marketing Strategy"
4754,"asp.net, java, vb.net, C#.net, sql ,html, javacript, vsto excel, Sql Server 2008 R2, Ajax, SSRS, Crystal Report, Html, Css, JQuery, web service, three tier architectures etc   IT Skills Details  ASP.Net Ajax,MS SQL Server,Javascript,ADO.Net,WCF Services,Asp Net,Windows Application,Reporting Services,Web Services,MS.net"
4755,"Visual Basic,ASP,Vb.net,ASP.Net,HTML5,Visual Source Safe,Web services,Windows Services,ADO.Net,SQL Server,Javascript,ASP.Net Ajax,CSS,jQuery,C#,Xml,HTML,Web Services,Ajax,.Net,Software Development,ADO   IT Skills Details  MS SQL Server,C#.Net,Windows Forms,WCF Services,Crystal Report,Reporting Services,WPF"
4756,"asp.net,c#,web services,ado.net,SQL Server,ASP.Net,.NET Framework,Entity Framework,Windows Services,ASP.Net Ajax,C#.Net,Web Services,JQuery,MVC Architecture,Javascript,Ajax,VB.NET,ADO.Net   IT Skills Details  MS SQL Server,HTML,MS.net"
4757,"Graphic Designer,Illustration   IT Skills Details  Graphic Designing,Photoshop,Graphics,Logo Design,Illustrator,Creative Designing,Character Designing,Concept Art,Adobe After Effects,Fine Arts"
4758,"C#.NET, ASP.NET and ADO.NET, Java Script.,SQL SERVER 2005,2008,Xml.jquery,WCF,Microsft Reporting, ASP.Net Ajax   IT Skills Details  MS SQL Server,Visual C#,WCF Services,Javascript,.NET Framework,Crystal Report,MS Visual Studio.net,Web Services,Reporting Services,MS.net"
4759,"C#,SQL Server 2008,Managing small team of developers daily. Other skills: JQuery,CSS3,HTML5,MySQL DBMS,Team Foundation,MVC 4.0,AngularJS,ngCordova,Mvc 5,ASP.Net,JQuery,asp.net 4.0 / 4.5,asp.net web API 2.0   IT Skills Details  ASP.Net Ajax,Javascript,ASP.Net MVC,MS SQL Server,C#.Net,Software Development,Web Services,Web Application Development,Team Leading,XML"
4760,"Dynamic sales pteam player,Hard worker,Smart learner,Channel Sales Management,Dealer Channel Management   IT Skills Details  Marketing,Business Development,New Channel Development,Dealer Development,Dealing,Project Sales"
4761,"Javascript,Angular JS,Spring Framework,JSF,HTML,CSS,JQuery,Flex,JSP,Angular 2,ES6,Typescript,Java,React.Js   IT Skills Details  Core Java,J2Ee,Java Beans,Angularjs,JSON,Html5,UI Development,Advanced Java,Primefaces,Bootstrap"
4762,"Marketing, Sales, Retail Sales, Business Development, Sales Promotion, Event Management, Relationship Management, Marketing Management, Promotions, Btl,   IT Skills Details  Distribution Management,Sales Management,Business Relationship Management,Sales Development,Marketing Promotions,Relationship Marketing,Concept Marketing,New Business Development,Area Sales,Business Tie Ups"
4763,"Photoshop Designer,Graphic Designing,Illustrator,Flash,Photo Editing,Audio Editing,Adobe After Effects,Photoshop,Logo Design,Banners,Visualiser,Brochures,Leaflets,Flyers,Typography,Brochure Design,Posters,Color Correction,Illustration,Business Cards   IT Skills Details  Indesign,Graphics,Web Designing,Dreamweaver,Adobe Audition,Visual Design"
4764,"photoshop, illustrator, indesign, premiere,microsoft office, coreldraw, dreamweaver,illustrator,coreldraw,dreamweaver,Premiere,Indesign   IT Skills Details  Graphic Designing,Corel Draw,Brochure Design,Graphics,Adobe Premiere Pro,Creative Designing,Logo,Visual Design,Web Designing"
4765,"Marketing support,Corporate sales,B2B Sales,Sales,Marketing,Business development,Branding,Lead generation,Key Account management,Channel Sales   IT Skills Details  Sales Lead Generation,Sales Management,Business Networking,Product Branding,Distribution Network,New Business,Brand Awareness,International Business,Customer Acquisition,Relationship Management"
4766,"Account Management,Business Development,Marketing,Corporate Sales,Business Development Management,excellent verbal and oral skills, Relationship Building, Networking, Analytical Skills, Strategic Thinking, Leadership Skills.  Marketing Management,Key Account Management,Account Relationship Management,Lead Generation,Client Relationship Management,Account Development,New Business Acquisition,Business Networking,Strategic Marketing,New Business Development"
4767,"ASP.Net MVC,C#, SQL Server, LINQ, Dot Net Developer, C#.Net, ADO.Net,   IT Skills Details  WCF Services,Javascript,JQuery,Umbraco,Sitefinity,Windows Application,HTML,Software Development"
4768,"c#.net,web service,oracle,javascript,asp.net   IT Skills Details  Web Services,HTML,VB.NET,Crystal Report,Oracle Development,SQL,Reporting Services,Software Development,Web Technologies,Ajax"
4769,"Asp.Net, C#.Net, SQL Server Dba, LINQ, Entity Framework,  .NET Framework,SQL DBA,Software Development,Database Administration"
4770,"Graphic Designing, Project Management, Visualizing   IT Skills Details  Graphics,Brochure Design,Photoshop,Indesign,Creative Designing,Design Management,Web Designing,Illustrator,Communication Design,Photography"
4771,"smart worker,good in working with pressure,comfortable in team handling comfortable in english & hindi communication both verbal & written. .,b2b sales,business development,corporate sales   IT Skills Details  Team Leading,Marketing,Client Acquisition,Team Motivation,Client Relationship Management,Client Servicing,Lead Generation"
4772,"Adobe Premiere,Adobe Acrobat DC,Adobe indesign,Adobe Package,Corel Draw,Photo Shop,Illustrator,Quark Express,Pagemaker,Graphic Tools,DTP Operating,Business Cards,Illustration,Art Direction,Newsletters,Logo,Posters,Brochure Design,Typography   IT Skills Details  Photoshop,Graphic Designing,Graphics,Brochures,Leaflets"
4773,"Business Development Executive,Sales,Corporate Sales,Marketing,Lead Generation,Direct Marketing,Online Lead Generation,Channel Sales  New Business Development,Corporate Marketing,Lead Management,Online Marketing,Client Development,Executive Development,Sales Lead Generation,Sales Development,Business Generation,Area Sales Management"
4774,"MS SQL Server,Java,Android SDK,Android Developer,Core Java,MySQL,JSON,Android,Mobile Development,Eclipse IDE,IntelliJ Idea,XML,Rest,IPhone,Web Services,OOPS,J2Me,Javascript,SQL Server Analysis Services,MS Visual Studio.net,.NET Compact Framework   IT Skills Details  Android Application Development,MS.net,HTML,Oracle,Mobile Architecture,Windows Mobile,Data Structures"
4775,"Web services,J2EE, Java, Spring mvc, WSDL, Javascript, HTML, CSS, JSP Servlets,Angular JS, Hibernate,Web Security, SOAP, SOAP UI, Web Services Testing, JBoss,elastic search   IT Skills Details  Core Java,Java Web Services,Rest,Java Servlets,Spring Framework,SQL,Oracle,JUnit,Application Server"
4776,"I am seeking an Mobile / webapp application developer position, Where I can develop interactive, robust applications using Javascript, HTML5, phonegap, php, mysql, angularjs, Ember js, Node js.   IT Skills Details  JQuery Mobile,Ionic Framework,Web Development,Yii,Mobile Development,Software Development,Android,Application Development"
4777,"Business Development, Salesforce, Inside Sales, Cold Calling, Lead Generation, Email Marketing, Derivatives,   IT Skills Details  Sales Lead Generation,Lead Management,Salesforce CRM,CRM Sales,Sales Management,Account Management,Sales Development,Prospecting,CRM Management,Relationship Management"
4778,"c# .net,sql server 2012,javascript,ajax,jquery,linq,entity framework,asp.net mvc   IT Skills Details  MS SQL Server,C#.Net,MVC Architecture,Software Development,MS.net"
4779,"International Marketing,International Business Development,Cold Calling,Inside Sales,Website Sales,Software Sales,US Sales,Bpo Sales,IT,digital marketing,data mining,market research,market analysis,cloud computing,email marketing  International Sales,Lead Generation,Marketing Management,Strategic Marketing Planning,Project Marketing,Marketing Strategy,IT Sales,Marketing Research,Developing Marketing Strategies,Marketing Communication"
4780,"sql,c#.net,wcf,jquery,javascript,ssrs  ASP.Net,MS SQL Server,Windows Services,WCF Services,.NET Framework,Web Services,Software Development,MS.net,HTML"
4781,"Bidding, Social Media Marketing, Online Marketing, Internet Marketing, Online Lead Generation, Corporate Communication, Bid Management, Business Development, International Sales, Inside Sales, Software Sales, IT Marketing, Technology Marketing, ITSa   IT Skills Details  Corporate Business Development,IT Sales,Corporate Sales,Market Research,Marketing Promotions"
4782,"IT business developer,business development,business analyst ,leadership, Market Research,project management, Lead Generation, Online Bidding, International Sales,Software sales, Cold Calling,IT Sales, Bid Management, Proposal Writing, Presales, Propo   IT Skills Details  IT Project Management,Proposal Management,Business Analysis,Marketing Initiatives,It Services Sales,Client Relationship Management,Proposal Development,Lead Management,Requirement Analysis,Partner Development"
4783,"Leadership,Team/Tech Lead,MIS,Project Management,Requirement Analysis,Client communication,Programming,OOPS,C language,Mobile Technology,Core Java,Android,Web Development,Web Designing,PHP,Codeigniter,Phalcon,Wordpress,Phalcon,Data Base,SQl,Mysql,   IT Skills Details  HTML,Web Application Development,Web Technologies,Core PHP,Javascript,C,C++,Wordpress CMS,Codeigniter Framework,JQuery"
4784,"Automation Anywhere, Open Span, C#.Net   IT Skills Details  SQL Server,Software Development,HTML,Windows Application,Java,Process Development,Javascript,Process Automation,Web Application Development,Visual Studio"
4785,"Drupal 6, Drupal 7, Drupal 8, Wordpress, PHP, PHP5, Javascript, HTML, CSS, jQuery, MySQL, Java, C, c++   IT Skills Details  Core PHP,Joomla,Zend Framework,CakePHP,Codeigniter Framework,WAMP,Wordpress CMS,JSON,Core Java,MVC Framework"
4786,"Graphic Designing,Photoshop,Illustrator,Corel Draw,Indesign,Flash  Brochure Design,Graphics,Posters,Web Designing,Print Development,Print Ads,Dreamweaver,Brochures"
4787,"Sales manager,up sell,Cross sales,relationship manager,bancassurance,Customer Relationship,Distribution,Business Development, B2B, B2C , Retail Sales, Sales Executive, Secondary Sales, Primary Sales, Channel Distribution, Territory Sales,   IT Skills Details  Relationship Management,Channel Sales,Marketing,Sales Management,Selling,CRM,Insurance"
4788,"Sales Manager,BD Mgr,Sales,Marketing,Business Development,Channel Development,Competitor Analysis,Dealer Mgmt,Distribution Mgmt,Online Marketing,Integrated Marketing,B2B Marketing,Service Marketing,Channel Partner Mgmt,Client Relationship Mgmt   IT Skills Details  Marketing Management,Channel Sales Management,Team Management,Channel Partners,Distribution Management,Brand Management,Dealer Management,Sales Development,New Channel Development,Channel Distribution"
4789,"Apriso 2016,Apriso 9.7, MES Developer, SSRS, Oracle C#.Net, ASP.NET, SQL Server   IT Skills Details  MS SQL Server,.NET Framework,Software Development,HTML,Windows Application,Windows Forms,Web Application Development,MS.net,Manufacturing Execution System,Project Server"
4790,"Sales and marketing   IT Skills Details  Market Penetration,Product Promotion,Business Development,Mechanical Engineering,Product Awareness,Market Expansion,Market Development,Business Expansion,Business Networking,Dealer Handling"
4791,"sales, business development, corporate sales, b2b marketing, finance, tre  Product Marketing,Sales Management,Retail Marketing,Sales Executive Activities,International Business,Marketing Support,Retail Distribution,Distributor Sales,Business Forecasting,Retail Sales"
4792,"ASP.Net,C#.Web Services,Web Api,ADO.Net,SQL Server,Javascript,JQuery,CSS,Dreamweaver,DLL,C#,Entity Framework,Web Services,Rest,HTML   IT Skills Details  Windows Services,Web Development,Web Technologies,SOAP,Software Development,C#.Net,Web Application,Mobile Development"
4793,"asp.net,asp.net core 1.0.0,ado.net,mvc(3,4,5,6),c#,html,ajax,xml,jquery,javascript,Entity framework,linq,mssql server,angular.js   IT Skills Details  ASP.Net Ajax,MS SQL Server,ASP.Net MVC,C#.Net,MVC Framework,Web Services,Kendo Ui,.NET Framework,VB.NET,Web Application Development"
4794,"Hadoop,DB2 Dba,MySQL,sugar crm,PHP,JAVA,c,c++,Drupal,CodeIgniter,Joomla,Lamp,Json,Ajax,Macro in excel   IT Skills Details  Core PHP,Javascript,Codeigniter Framework,JQuery,SugarCRM,Core Java,Linux,WAMP,Web Development,MVC Framework"
4795,"Languages: C,C++,C#,Ms- Office 03 & 07Database: SQL 2008.Knowledge of Microsoft .net Framework 3.5.Web Technologies : Asp.Net,HTML,CSS,JavaScript.,ASP.Net,WCF,SQL Server,C#.Net,ADO.Net,LINQ,MVVM,WPF,Windows Services,Ajax,SSRS   IT Skills Details  ASP.Net Ajax,MS SQL Server,VB.NET,Crystal Report,MS.net,Software Development,C,Microsoft Technologies,Silverlight"
4796,"Sales Manager,Area Sales Mgr,Sales Development,Marketing Mgmt,Business Development,Cross Selling,Channel Mgmt,Key Account Mgmt,Revenue Generation,Market Research,Market Analysis,Product Promotions,Client Relationship Mgmt,Strategy Planning  Marketing Management,Team Management,Sales Management,Channel Management,Dealer Management,Channel Partners,Product Awareness"
4797,"C#, VB.NET, ASP.NET MVC,  WCF, Web Api,Machine Learning with ENCOG framework, Entity framework , LINQ, ADO.NET, AngularJS,Jquery, Javascript, css, HTML, SQL Server 2008 R2, NLP, Dot Net Developer,   IT Skills Details  ASP.Net Ajax,WCF Services,C#.Net,Windows Services,Software Development,Web Services,.NET Framework,MVC Framework"
4798,".Net, Sharepoint 2013, Powershell, MS Sql Server, Entity Framework, Linq, Team Foundation Server   IT Skills Details  ASP.Net,C#,C#.Net,User Controls,Javascript,Telerik Controls,VB.NET,Web Services,Sharepoint Designer,Microsoft Server"
4799,"MVC, C#, ASP.Net, SQL Server, WCF, Web API, Angular js, MicroSoft Azure, Javascript, HTML, CSS, Ajax, JQuery, JSON, Rest, Web Services, SOAP, ExtJS   IT Skills Details  ASP.Net MVC,Entity Framework,SQL Azure,ASP.Net Ajax,C#.Net,ADO.Net,MVC Framework"
4800,"Team Management,International Business,Client Relationship Management,market research,crm,Client Account Manager,Account Management,Client Servicing,Consultative Sales,Client Relationship,Business Development  CRM Management,Project Management,Customer Management,Account Development"
4801,"C#, ASP.Net, ADO.Net, .NET Framework, SQL Server, WCF, SSIS, SSRS, MSBI, OOPS, HTML, Javascript, CSS, ASP.Net Ajax, PLSQL   IT Skills Details  MS SQL Server,Visual C#,C#.Net,WCF Services,Windows Services,Windows Forms,MS Visual Studio.net,JQuery,Windows Application,Software Development"
4802,"sharepoint server 2013,Sharepoint server 2010,Sharepoint designer,C#.NET,ASP.NET,MS SQL Server,java,jsp,PHP,My SQL. HTML,CSS,XML,JavaScript   IT Skills Details  ASP.Net Ajax,ADO.Net,Sharepoint Development,JQuery,ASP.Net MVC,SSRS,Sharepoint Administration,MS.net,Web Services,Microsoft Server"
4803,"IT Sales, Lead Generation, Team Leading, Business Development, B2B Sales, Corporate Sales, Business Development Management, Sales Initiatives, Email Campaign, Market Research, Inside Sales,   IT Skills Details  CRM,Cold Calling"
4804,"MongoDB,Node.js,Javascript,Angular.js   IT Skills Details  Web Services,JQuery,Web Application Development,Web Technologies,Application Server,HTML,Html5,Business Development,Rest,Client Development"
4805,"Client Relations, Sales and vendor Management,, Customer, Strategy & Process Improvement, Lead Generation, Business Development, IT Sales, Market Research, Marketing Communication, International Business, International Sales, Requirement Analysis,  Marketing Management,Marketing Analysis,Digital Marketing,International Marketing,IT Marketing,Marketing Research,New Market Penetration,Strategic Marketing,Marketing Strategy,Marketing Campaigns"
4806,"Angularjs,PHP 5.3,Yii 1.1.3,Zend 1.x,Laravel 5.x,Codeigniter 2.x ,PDO db,ADO db,Oracle 10g/11g,Mysql 5.0,Tomcat ,Restful web services, SQL server 2012,SVN,Wordpress,Joomla,JQuery,Ajax,Javascript,Drupal,Eclipse 3.2,Net Beans 9.2   IT Skills Details  HTML"
4807,"Java, PL/SQL, XML, J2Ee, JDBC, Java Developer, Core Java,   IT Skills Details  Java Web Services,Oracle SQL,Apache Tomcat,Maven,Websphere,Oracle 11G,Software Development,Software Engineering,MyEclipse,Spring Integration"
4808,"Sales,Website Sales,Lead Qualification,Marketing Collateral Development,Business Development,Direct Marketing,Branding,Selling,Inhouse Marketing,Marketing,Corporate Sales,Industrial Sales,Software Sales,SEO,Online Marketing,Cold Calling,Inside Sales  Digital Marketing,B2B Marketing,Web Marketing,Marketing Collaterals,Inbound Marketing,Corporate Marketing,Search Marketing,Industrial Marketing,Market Development,Digital Sales"
4809,"ASP.Net with C#, SQL Server(Stored procedures and views), WCF, Javascript,Web API,Angular JS(Basic)   IT Skills Details  ASP.Net Ajax,MS SQL Server,Visual C#,C#.Net,ADO.Net,MS Visual Studio.net,JQuery,Visual Studio,Web Services,.NET Framework"
4810,"RESTful Services,Java,Hibernate,Spring,Struts,JPA,Angular JS,DOJO,Ajax,Javascript,Jquery,JWS,Servlet,JSP,SQL,XSD,XML,Maven,Ant,Jenkins,UML,Swing,JMS,Websphere Mq,Rally,Design Patterns, MongoDB, Spring Boot, Solr, Gradle,Kafka,Storm,Zookeeper, GIT   IT Skills Details  Core Java,J2Ee,Java Servlets,JSP Servlets,Spring Mvc,Java Web Services,MySQL,Apache Tomcat,Spring Batch,JUnit"
4811,"AutoCAD,Mechanical engineering,Pro-engineer,Supply chain management,Market reseach,,Business development management,Corporate sales,solid works  Marketing,Sales Management,Team Management,Market Research,Lead Generation,Cold Calling,Sales Engineering,Profit Growth,Material Management,B2B Sales"
4812,"Software Engineer,Software Developer,Software Development,Software Design,System Administration,Application Development,Web Application,Desktop Mgmt,C#.NET,ADO.NET,WPF,VSS,TFS,MS SQL Server,ASP.NET,HTML,MVC,Sitecore,C,C++,C#,T-SQL,.NET,LINQ,XAML   IT Skills Details  ASP.Net MVC,Visual C#,Software Engineering,Windows Application,.NET Framework,Visual Studio,Web Services,MS.net,Object Oriented Design,Windows Mobile"
4813,"C#,WPF, .NET, SQL,HTML,CSS,XAML   IT Skills Details  Visual C#,C#.Net,XML,Software Development,Visual Studio,Software Engineering,JSON,VC++,C++"
4814,"C#, WPF, MVVM, XAML, MIL-STD-1553, I3C, ONFI, SQL, USB, TCP/IP, UDP, Visual Studio, SVN, Bugzilla   IT Skills Details  ASP.Net,SQL Server,C,C++,Prism,.Net,LINQ,HTML,Software Development,Winforms"
4815,"Sales,Marketing,Corporate Sales,Business Development,Communication,Client Servicing,Direct Marketing,Institutional Sales,CRM,Ad Space Selling,Client Solutions,Branding,Digital Marketing  Team Management,Relationship Management,Opportunity Identification,Sales Executive Activities,Client Relationship,Corporate Relations,Market Intelligence,CRM Management,Ad Sales,Business Management"
4816,"client relationship management,business development,key account management,corporate selling,institutional selling,corporate sales,corporate marketing,new business development,b2b sales,marketing,territory sales,sales,space selling   IT Skills Details  B2C Marketing,B2B Marketing,Corporate Relationship Management,Solution Selling,Marketing Management,Business Negotiations,Strategic Marketing,Space Marketing,Corporate Relations,Marketing Strategy"
4817,",Area  Manager -Sales, corporate sales ,Marketing Management,Business Development, Operations ,B2B & B2C Sales,MIS Reporting, Team Management,Market Research,Key Accounts Management,Travel Sales, channel sales , Vendor Management, Relationship Manage   IT Skills Details  New Business Development,Area Management,Relationship Management,Territory Sales Management,Logistics Management,Supply Chain Management,New Market Development,Supply Chain Operations,New Client Acquisition,Channel Development"
4818,"Industrial Sales,business developer.  Corporate Sales,Sales Management,Business Development,New Client Acquisition,General Insurance Sales,Marketing,Bancassurance,Client Negotiation,Relationship Management,Channel Sales"
4819,"ASP.Net MVC 5, ASP.Net Ajax, Asp Net, C#, ADO.Net, LINQ, codefirst, web-api, Html5, Javascript, JQuery Mobile, JSON, Angularjs, Visual Studio, Software Development, Software Engineering, Object Oriented Programming,   IT Skills Details  SQL Server,C#.Net,Windows Services,Web Services,.NET Framework"
4820,"Sales, IT Sales, Solution Sales, Key Account Management, B2B Sales, Business Development, Marketing, Enterprise Sales, Corporate Sales,   IT Skills Details  Marketing Management,Key Accounts,Key Client Management,Project Marketing,Sales Management,Cold Calling,Sales Development,Prospecting,Network Development,New Business"
4821,"Business Development,,E-commerce-B2B Sales, Client Relationship Management, Client Acquisition, Client Retention.  B2B Marketing,Market Research,Business Relationship Management,Client Development,Sales Management,Sales Development,Competitive Market Analysis,Market Development,Relationship Marketing"
4822,"C#.Net, WPF, MVVM, Prism, Winforms,Design Patterns, Microsoft Azure, MS SQL Server, ASP.Net MVC, LINQ, JSON, XML.   IT Skills Details  Windows Server,SQL Azure,Networking,Software Development,Windows Forms,Microsoft Server,HP Servers,Application Software,Software Engineering"
4823,"WPF,C#.Net,VB.Net, MS SQL-2005/2008/2012/2014   IT Skills Details  ASP.Net,Windows Application,Devexpress,MS.net,C,Oracle,Software Development"
4824,"C# 4.0,SQL server, ADO.Net, ASP.Net, WPF MVVM   IT Skills Details  C#.Net,Windows Application,.NET Framework,Software Development,Visual Studio,WCF,MS.net,Software Engineering,TFS,Web Services"
4825,"C# .NET, WPF-MVVM,SQL Server, HTML, CSS   IT Skills Details  ASP.Net MVC,ADO.Net,C#.Net,Javascript,Software Development,Visual Studio,Software Engineering,TFS,LINQ,Crystal Report"
4826,"WPF ,C#   IT Skills Details  ASP.Net,Expression Blend,SQL Server,.Net,Software Engineering,MVVM,Windows Application,WCF,VB.NET,Visual Studio"
4827,"C#,SQL Server,WPF,MVVM,XAML,.NET Framework   IT Skills Details  ADO.Net,C#.Net,LINQ,Windows Application,Software Development,Entity Framework,Prism"
4828,"B2B,B2C,Corporate sales,Team handling,Negotiation skills,Sales,Marketing,Assembly,AutoCAD,Solid works,MS Office.,Customer Service Executive,Outbound Calling,Customer Service,Team Management,Operations,Customer Retention,Retention,Team Leading   IT Skills Details  Customer Support,Customer Relationship,Customer Calling,After Sales Support,Customer Satisfaction,Customer Experience,Business Development,Technical Support"
4829,"ASP.net,C#.net,PHP,WCF,SQL server,oracle,MYSql,PHP (Codeignator),Wordpress(CMS),Drupal.   IT Skills Details  ASP.Net Ajax,HTML,ADO.Net,Software Development,Javascript,Web Services,Web Application Development,JQuery,Bootstrap,WPF"
4830,"C#, VB.NET, ASP.Net, WPF,MVC, Web Services, HTML, CSS, Javascript, jQuery, JSON, Ajax, MVC Architecture,   IT Skills Details  ASP.Net Ajax,SQL Server,Entity Framework,C#.Net,ADO.Net,XAML,ASP.Net MVC,MVC Framework,Telerik Controls,.NET Framework"
4831,"WCF Services,C#,ASP.Net Ajax,ASP.Net,jquery (json),Ajax,Web services,Software development,web api,javascript   IT Skills Details  MS SQL Server,Windows Services,Visual C#,C#.Net,HTML,MS Visual Studio.net,Visual Studio,Web Development,Software Engineering,Reporting Services"
4832,"Computer Science, Engineering, M.B.A., Marketing, Market Research, Data Analysis, Data Management, Negotiation, Strategic Planning, Business Development, Lead Generation, B2B Sales, Networking, C++, C, Corporate Sales, Bdm,  Field Marketing,Data Research,Sales Management,Branding,Business Generation,Project Sales,Company Research,Advertising,Computer Networking,Event Marketing"
4833,"C#,ASP.Net,MVVM,WPF,WCF services,SQL Server Integration Services,SQl Server 2008 R2.,ado.net,ssrs,web services   IT Skills Details  ASP.Net MVC,C#.Net,SSIS,Windows Application,Windows Services"
4834,"C# .net , ASP.Net, WPF, SSRS,MVVM, WCF Services, WEB API   IT Skills Details  ASP.Net Ajax,SQL Server,C#.Net,ASP.Net MVC,ADO.Net,Software Development,XAML,Windows Application"
4835,"Corporate Sales,Sales,Marketing,Business Development,Direct Marketing,Ad Space Selling,Branding,Territory Sales,B2B Sales,Retail,Brand Management,Advertising,Sales Promotion,Lead Generation,Business Development Management,Concept Selling  Corporate Marketing,Lead Management,Ad Sales,Sales Management,Promotions"
4836,"C#,WPF,MVVM,Winforms,.NET Remoting,LINQ,COM,ASP.Net,,ADO.Net,WCF,C,C++,R,Hadoop,MongoDB,MySQL,SQL Server   IT Skills Details  Visual C#,MS SQL Server,C#.Net,Software Development,VC++,Visual Studio,OOPS,Data Structures"
4837,"C#,ASP.NET,AJAX,,LINQ,SQL,WCF,,ADO.NET,Unit Test cases,Integration Test cases (Using C#),MVC,C++,SandCastle,Knockout.js, Tortoise SVN, CMMI,,supply chain management,Jquery   IT Skills Details  ASP.Net MVC,SQL Server,Entity Framework,ASP.Net Ajax,MVVM,Kendo Ui,C#.Net,TFS,Javascript,MVC Architecture"
4838,"Online Marketing,Online Sales,Operation,Social Media Marketing,Digital Marketing,Cold Calling,Inside Sales,Event Management,Brand Management, Client Servicing.IT Recruitment,NON IT recruitment, Domestic recruitment,APAC recruitment  Online Branding,Domestic Staffing,Business Development,Online Lead Generation,Permanent Staffing,Digital Branding,Contract Staffing,Digital Media,Online Media,Marketing Management"
4839,"AngularJS, REST, JAVA,AEM, Adobe Experience Manager, Aem,   IT Skills Details  Core Java,Javascript,HTML,Osgi,JSON,Html5,JQuery,Servlets,Software Engineering,Bootstrap"
